CustomerID,Gender,Age,Tenure,MonthlyCharges,TotalCharges,Contract,PaymentMethod,PaperlessBilling,MonthlyUsageGB,SupportTickets,Churn
1772,Male,46,23,30.82,700.52,Two Year,Mailed Check,Yes,64.6,3,No
1773,Male,67,44,35.29,1504.0,One Year,Credit Card,No,62.1,3,No
1774,Female,60,52,53.64,2671.8,Month-to-Month,Credit Card,No,91.9,7,Yes
1775,Male,43,46,67.17,2999.29,Two Year,Mailed Check,Yes,15.9,1,No
1776,Female,61,19,68.31,1325.7,One Year,Bank Transfer,No,17.0,5,Yes
1777,Female,19,47,43.36,2075.06,Two Year,Electronic Check,No,18.9,8,No
1778,Male,37,52,93.65,4955.23,One Year,Mailed Check,Yes,42.3,2,Yes
1779,Female,32,24,93.21,2328.24,Two Year,Bank Transfer,No,87.4,4,No
1780,Female,21,17,51.37,869.52,Two Year,Electronic Check,Yes,88.1,6,Yes
1781,Female,39,46,54.74,2583.29,One Year,Electronic Check,Yes,59.1,0,Yes
1782,Female,67,64,76.2,4958.84,Month-to-Month,Electronic Check,Yes,65.8,7,No
1783,Female,55,28,73.04,2134.5,One Year,Credit Card,Yes,89.8,5,No
1784,Female,40,50,50.58,2571.94,One Year,Credit Card,Yes,62.4,3,No
1785,Male,43,64,53.14,3292.21,One Year,Mailed Check,No,23.0,5,No
1786,Female,28,28,47.84,1372.24,Month-to-Month,Credit Card,Yes,70.5,1,No
1787,Female,45,56,38.83,2143.6,Month-to-Month,Bank Transfer,No,77.0,3,Yes
1788,Female,19,59,56.65,3260.46,One Year,Electronic Check,No,63.5,7,Yes
1789,Male,25,5,74.91,366.24,Two Year,Electronic Check,No,27.4,3,No
1790,Female,46,54,79.36,4424.75,One Year,Electronic Check,Yes,40.0,4,Yes
1791,Male,28,44,82.31,3604.56,Month-to-Month,Credit Card,No,47.1,1,No
1792,Female,54,42,49.98,2092.67,Month-to-Month,Credit Card,Yes,14.5,2,No
1793,Male,35,72,81.17,5558.27,Month-to-Month,Credit Card,No,45.2,2,No
1794,Male,67,57,20.52,1142.76,Month-to-Month,Bank Transfer,Yes,16.1,1,No
1795,Female,31,47,58.16,2838.32,Month-to-Month,Credit Card,No,49.9,7,Yes
1796,Female,27,25,83.51,2087.35,One Year,Credit Card,Yes,5.1,2,No
1797,Male,52,44,70.4,3071.7,Two Year,Credit Card,No,94.9,0,Yes
1798,Female,26,15,57.93,831.93,Month-to-Month,Bank Transfer,No,24.6,1,No
1799,Male,52,51,71.57,3574.66,One Year,Credit Card,No,46.7,7,No
1800,Male,28,53,92.56,4724.76,One Year,Mailed Check,Yes,3.3,0,Yes
1801,Male,61,34,65.31,2146.02,Two Year,Credit Card,Yes,19.3,0,No
1802,Male,29,8,83.98,661.01,Two Year,Mailed Check,Yes,69.3,0,No
1803,Male,20,70,98.46,6593.83,Month-to-Month,Bank Transfer,Yes,11.2,9,Yes
1804,Female,56,21,76.45,1650.13,Month-to-Month,Mailed Check,Yes,62.8,7,Yes
1805,Male,31,7,65.87,466.71,Month-to-Month,Bank Transfer,Yes,0.2,5,No
1806,Male,45,56,23.0,1326.61,One Year,Credit Card,No,46.5,6,No
1807,Female,28,49,49.96,2410.79,One Year,Credit Card,Yes,72.1,3,Yes
1808,Male,56,42,65.24,2663.95,Month-to-Month,Mailed Check,No,92.6,7,No
1809,Female,42,23,83.78,1944.28,Two Year,Credit Card,Yes,49.3,1,No
1810,Female,38,52,55.05,2725.75,Month-to-Month,Mailed Check,No,84.1,8,Yes
1811,Female,27,53,96.8,4919.55,Two Year,Bank Transfer,Yes,80.3,3,No
1812,Male,60,16,41.74,683.97,Month-to-Month,Credit Card,No,29.6,0,Yes
1813,Male,32,37,79.57,3058.14,Month-to-Month,Credit Card,Yes,87.5,1,Yes
1814,Male,36,18,53.52,934.99,Month-to-Month,Credit Card,Yes,64.0,7,Yes
1815,Female,65,20,58.88,1211.87,Month-to-Month,Electronic Check,Yes,10.4,8,Yes
1816,Male,39,46,84.2,3828.14,One Year,Electronic Check,Yes,93.9,4,Yes
1817,Female,38,2,43.7,86.67,Month-to-Month,Mailed Check,Yes,17.7,3,No
1818,Male,61,63,27.74,1814.73,One Year,Electronic Check,No,47.0,9,No
1819,Female,49,3,61.62,187.1,Month-to-Month,Credit Card,Yes,46.6,6,Yes
1820,Male,67,46,62.3,2955.19,Month-to-Month,Electronic Check,No,62.5,1,Yes
1821,Male,40,49,83.77,4217.92,Two Year,Mailed Check,No,66.5,6,Yes
1822,Male,30,1,97.47,98.19,Two Year,Electronic Check,No,23.3,8,Yes
1823,Female,22,22,24.42,550.56,Month-to-Month,Bank Transfer,Yes,35.2,1,No
1824,Female,21,14,67.34,962.39,Two Year,Bank Transfer,Yes,14.5,7,No
1825,Male,45,45,74.5,3345.89,One Year,Electronic Check,Yes,12.6,5,No
1826,Male,31,6,98.86,572.51,Month-to-Month,Bank Transfer,Yes,82.5,5,No
1827,Female,25,65,95.41,6056.77,Two Year,Bank Transfer,Yes,75.1,3,No
1828,Female,26,21,77.0,1597.01,Month-to-Month,Electronic Check,Yes,44.3,8,Yes
1829,Female,52,4,61.74,249.1,Month-to-Month,Bank Transfer,Yes,9.6,7,Yes
1830,Male,54,3,32.92,96.76,One Year,Mailed Check,No,45.0,6,No
1831,Female,38,30,50.73,1477.06,Month-to-Month,Mailed Check,Yes,29.4,4,No
1832,Male,35,31,66.81,1974.92,Month-to-Month,Credit Card,Yes,77.8,4,Yes
1833,Female,50,34,78.02,2576.42,Month-to-Month,Mailed Check,Yes,9.7,1,No
1834,Male,25,20,70.83,1422.14,One Year,Credit Card,Yes,45.1,4,No
1835,Female,66,54,77.13,4014.92,One Year,Credit Card,No,59.1,2,Yes
1836,Female,34,25,54.33,1294.32,Month-to-Month,Electronic Check,No,98.6,6,Yes
1837,Female,60,15,78.21,1123.26,Two Year,Bank Transfer,No,9.0,8,No
1838,Female,48,38,31.5,1251.12,Month-to-Month,Electronic Check,No,11.4,9,Yes
1839,Female,51,23,33.01,723.96,One Year,Credit Card,Yes,98.8,5,No
1840,Male,23,52,33.03,1712.81,Two Year,Electronic Check,Yes,40.6,9,No
1841,Female,39,66,91.27,6137.23,Two Year,Bank Transfer,No,74.4,6,Yes
1842,Female,31,57,26.08,1445.4,One Year,Bank Transfer,No,78.3,6,No
1843,Female,20,57,84.12,5017.41,One Year,Bank Transfer,No,31.5,6,Yes
1844,Male,29,52,38.69,1915.85,Month-to-Month,Credit Card,No,21.4,3,No
1845,Female,53,35,57.47,2087.9,One Year,Electronic Check,Yes,27.6,5,No
1846,Male,29,14,93.28,1291.75,Month-to-Month,Electronic Check,No,76.4,6,Yes
1847,Female,62,14,66.87,925.3,Month-to-Month,Credit Card,Yes,84.0,9,Yes
1848,Female,19,33,36.81,1211.35,Month-to-Month,Credit Card,Yes,70.0,3,No
1849,Male,19,52,42.73,2326.7,Month-to-Month,Mailed Check,Yes,44.1,8,Yes
1850,Female,32,1,93.64,94.84,One Year,Electronic Check,Yes,26.3,8,Yes
1851,Male,40,34,54.17,1911.5,Two Year,Bank Transfer,Yes,42.5,3,No
1852,Male,46,19,66.96,1212.17,Month-to-Month,Electronic Check,Yes,91.5,7,Yes
1853,Female,34,24,56.79,1417.06,Month-to-Month,Mailed Check,Yes,86.3,7,Yes
1854,Male,49,4,50.28,195.36,Month-to-Month,Bank Transfer,Yes,32.3,1,Yes
1855,Female,24,36,37.86,1337.74,One Year,Mailed Check,Yes,32.8,5,No
1856,Female,47,58,74.9,4158.97,Month-to-Month,Credit Card,No,78.0,8,Yes
1857,Male,45,32,77.46,2581.61,Month-to-Month,Credit Card,No,42.7,7,Yes
1858,Male,31,9,41.99,378.9,One Year,Electronic Check,Yes,57.3,0,Yes
1859,Male,61,67,83.12,5340.75,Two Year,Credit Card,No,42.2,4,No
1860,Male,47,20,88.36,1749.08,Month-to-Month,Credit Card,Yes,24.2,4,Yes
1861,Female,34,62,93.65,5737.3,Month-to-Month,Electronic Check,Yes,18.9,8,Yes
1862,Female,49,58,32.9,1822.49,One Year,Mailed Check,Yes,14.0,1,No
1863,Male,63,22,44.31,959.97,Month-to-Month,Mailed Check,Yes,1.1,4,No
1864,Female,23,67,88.83,5828.35,Month-to-Month,Bank Transfer,No,28.1,0,No
1865,Female,41,48,35.88,1794.48,One Year,Bank Transfer,Yes,17.1,7,No
1866,Female,23,8,20.28,167.22,Two Year,Mailed Check,Yes,25.8,7,Yes
1867,Female,44,15,89.67,1299.33,Month-to-Month,Credit Card,Yes,7.6,1,Yes
1868,Male,35,32,46.12,1539.53,Month-to-Month,Bank Transfer,No,34.2,9,Yes
1869,Male,41,53,53.16,2885.99,Month-to-Month,Mailed Check,Yes,52.0,0,No
1870,Female,54,67,55.71,3729.15,Two Year,Credit Card,No,94.5,2,No
1871,Male,41,4,87.86,349.07,Month-to-Month,Credit Card,No,34.7,8,Yes
1872,Male,55,30,47.03,1471.12,One Year,Mailed Check,No,3.1,6,Yes
1873,Male,51,13,91.38,1164.84,Two Year,Electronic Check,No,36.2,6,No
1874,Female,57,21,69.36,1437.71,Two Year,Mailed Check,Yes,81.7,9,No
1875,Female,64,41,62.18,2598.12,One Year,Credit Card,Yes,34.0,3,No
1876,Female,32,19,46.05,897.64,Month-to-Month,Bank Transfer,No,29.2,4,Yes
1877,Male,28,48,39.5,1863.23,Month-to-Month,Credit Card,Yes,91.9,6,No
1878,Female,39,63,69.92,4590.85,Month-to-Month,Credit Card,Yes,29.7,1,No
1879,Female,41,20,55.75,1087.81,One Year,Mailed Check,Yes,97.0,2,No
1880,Male,18,64,92.84,5851.15,One Year,Credit Card,No,83.3,2,No
1881,Female,35,37,59.33,2128.6,Two Year,Electronic Check,Yes,68.4,6,Yes
1882,Female,61,31,60.94,1896.15,Month-to-Month,Bank Transfer,Yes,59.8,6,Yes
1883,Male,29,18,53.34,1008.06,One Year,Mailed Check,No,22.5,5,No
1884,Male,60,20,83.14,1699.06,Two Year,Electronic Check,Yes,73.0,0,Yes
1885,Male,45,11,53.99,592.19,Two Year,Bank Transfer,Yes,34.7,9,No
1886,Female,57,44,41.55,1916.49,One Year,Electronic Check,Yes,48.6,7,No
1887,Female,24,64,88.96,5436.77,One Year,Credit Card,Yes,10.4,9,Yes
1888,Female,40,34,67.75,2254.18,One Year,Credit Card,Yes,29.6,9,No
1889,Male,38,65,67.32,4523.75,Month-to-Month,Electronic Check,Yes,52.9,3,Yes
1890,Male,51,55,68.87,3797.08,Month-to-Month,Bank Transfer,No,46.8,7,No
1891,Female,28,1,77.51,73.67,Month-to-Month,Electronic Check,No,34.4,6,Yes
1892,Female,39,38,45.05,1704.5,Month-to-Month,Electronic Check,Yes,47.2,0,Yes
1893,Male,59,9,22.71,194.62,One Year,Electronic Check,No,74.5,6,No
1894,Male,52,71,84.85,6068.62,One Year,Bank Transfer,Yes,45.9,3,No
1895,Male,46,17,30.31,522.11,One Year,Electronic Check,Yes,50.6,4,No
1896,Male,59,52,77.75,3922.28,Month-to-Month,Credit Card,No,70.1,5,No
1897,Female,45,18,26.59,501.9,Month-to-Month,Mailed Check,Yes,84.2,4,Yes
1898,Male,35,63,50.02,3256.45,Month-to-Month,Credit Card,No,52.7,1,Yes
1899,Female,31,33,25.04,823.33,Month-to-Month,Credit Card,Yes,94.8,7,Yes
1900,Female,35,4,61.78,242.41,Two Year,Electronic Check,Yes,35.3,7,Yes
1901,Female,45,52,72.25,3573.79,Month-to-Month,Mailed Check,No,25.3,4,No
1902,Male,41,9,33.71,309.25,Month-to-Month,Electronic Check,Yes,69.3,4,Yes
1903,Male,25,64,49.73,3107.25,Month-to-Month,Mailed Check,Yes,17.6,6,Yes
1904,Male,59,30,94.42,2802.76,One Year,Credit Card,Yes,90.0,1,Yes
1905,Male,62,8,55.39,439.96,One Year,Bank Transfer,Yes,38.7,4,Yes
1906,Female,25,5,84.2,435.9,Month-to-Month,Electronic Check,No,69.8,0,Yes
1907,Male,21,63,94.17,6141.19,Two Year,Credit Card,No,57.0,3,No
1908,Male,44,1,97.95,100.66,Two Year,Mailed Check,No,5.4,7,Yes
1909,Female,53,15,91.87,1414.82,Month-to-Month,Credit Card,Yes,70.9,0,Yes
1910,Male,22,38,45.39,1723.91,Month-to-Month,Credit Card,Yes,79.0,9,Yes
1911,Female,50,42,97.01,4193.03,Month-to-Month,Credit Card,No,98.2,0,Yes
1912,Female,66,46,84.99,4049.56,Month-to-Month,Bank Transfer,Yes,41.6,3,No
1913,Female,51,53,86.97,4608.69,Two Year,Electronic Check,Yes,50.3,9,No
1914,Female,47,26,21.21,573.54,Month-to-Month,Electronic Check,No,87.5,4,No
1915,Female,25,61,96.34,6164.92,Month-to-Month,Electronic Check,Yes,26.9,8,Yes
1916,Female,56,67,82.25,5331.81,Month-to-Month,Bank Transfer,No,18.9,4,No
1917,Female,64,54,81.44,4608.43,Month-to-Month,Bank Transfer,Yes,13.3,0,No
1918,Female,43,22,26.52,568.61,Two Year,Mailed Check,No,97.8,2,No
1919,Male,54,26,38.61,1047.43,Month-to-Month,Electronic Check,Yes,27.0,3,No
1920,Male,51,60,96.98,6023.1,Month-to-Month,Mailed Check,No,75.7,6,Yes
1921,Male,24,39,60.05,2439.39,One Year,Credit Card,Yes,45.0,1,No
1922,Male,57,36,51.83,1858.61,Month-to-Month,Mailed Check,No,24.1,3,Yes
1923,Female,45,21,87.2,1767.3,Month-to-Month,Mailed Check,Yes,91.3,7,No
1924,Male,56,41,26.99,1075.9,Month-to-Month,Credit Card,No,46.4,4,No
1925,Female,56,48,53.36,2511.26,Month-to-Month,Credit Card,No,56.6,5,No
1926,Male,45,26,50.06,1268.98,Month-to-Month,Mailed Check,Yes,22.2,2,No
1927,Male,31,63,47.99,3164.68,Month-to-Month,Mailed Check,Yes,32.4,3,Yes
1928,Male,67,36,44.62,1551.07,Month-to-Month,Electronic Check,No,74.8,8,No
1929,Female,55,24,36.81,899.85,One Year,Bank Transfer,Yes,34.3,1,Yes
1930,Male,21,21,33.83,711.25,Month-to-Month,Credit Card,No,50.6,2,Yes
1931,Female,59,18,71.23,1222.42,Two Year,Mailed Check,Yes,11.4,1,Yes
1932,Female,35,15,93.55,1362.78,Month-to-Month,Bank Transfer,No,85.0,1,Yes
1933,Male,61,6,60.71,380.05,One Year,Mailed Check,Yes,73.8,8,Yes
1934,Male,65,43,43.84,1944.85,Two Year,Electronic Check,No,76.1,7,Yes
1935,Male,42,31,32.73,1023.35,Month-to-Month,Mailed Check,Yes,17.8,6,No
1936,Female,24,28,86.41,2317.07,One Year,Credit Card,Yes,49.5,8,Yes
1937,Male,55,8,97.72,753.5,Two Year,Mailed Check,Yes,2.8,7,No
1938,Female,45,29,47.93,1422.02,Month-to-Month,Mailed Check,No,31.5,8,No
1939,Female,22,21,43.28,932.24,Two Year,Credit Card,Yes,34.8,1,No
1940,Male,20,58,68.12,4131.95,Month-to-Month,Electronic Check,Yes,91.4,6,No
1941,Male,61,60,82.03,4776.9,Month-to-Month,Credit Card,No,99.3,8,No
1942,Female,48,50,56.43,2863.56,One Year,Mailed Check,Yes,61.8,8,No
1943,Female,64,31,70.41,2167.61,Month-to-Month,Electronic Check,No,51.7,7,Yes
1944,Female,59,47,77.32,3493.71,One Year,Credit Card,No,44.0,0,No
1945,Male,37,34,96.85,3238.95,Two Year,Bank Transfer,Yes,1.8,2,No
1946,Female,36,2,33.2,65.52,Two Year,Bank Transfer,Yes,80.0,7,Yes
1947,Male,65,67,99.79,6654.8,Month-to-Month,Bank Transfer,No,67.2,2,No
1948,Female,28,72,51.37,3622.09,Two Year,Credit Card,Yes,64.9,3,No
1949,Female,57,52,77.86,4070.04,Month-to-Month,Electronic Check,No,80.9,9,Yes
1950,Male,20,7,65.79,465.43,Month-to-Month,Credit Card,Yes,92.8,1,Yes
1951,Female,40,19,58.93,1109.91,One Year,Mailed Check,Yes,39.0,2,No
1952,Male,24,15,75.85,1123.35,One Year,Credit Card,Yes,42.6,4,No
1953,Male,40,48,51.66,2518.24,Month-to-Month,Bank Transfer,No,97.5,5,No
1954,Female,24,14,30.09,402.48,One Year,Bank Transfer,No,66.4,5,Yes
1955,Male,63,3,59.11,183.83,Month-to-Month,Mailed Check,Yes,85.1,6,No
1956,Male,51,50,61.75,3234.04,One Year,Credit Card,No,22.2,9,No
1957,Female,59,54,36.15,1865.29,Two Year,Bank Transfer,Yes,31.7,7,No
1958,Male,36,6,94.85,581.0,Month-to-Month,Credit Card,No,39.2,5,Yes
1959,Male,26,49,38.2,1825.42,Month-to-Month,Bank Transfer,No,31.7,9,Yes
1960,Male,65,23,52.74,1204.53,One Year,Mailed Check,No,88.4,5,Yes
1961,Female,35,20,32.39,632.94,Month-to-Month,Electronic Check,Yes,51.2,1,No
1962,Male,58,60,62.86,3663.83,Two Year,Electronic Check,Yes,95.4,2,No
1963,Female,65,45,44.61,1995.6,Month-to-Month,Bank Transfer,No,32.1,5,No
1964,Female,62,61,59.14,3561.22,Month-to-Month,Bank Transfer,Yes,3.7,5,No
1965,Male,59,56,37.97,2110.54,Month-to-Month,Credit Card,Yes,13.8,5,Yes
1966,Male,42,2,24.3,50.1,Month-to-Month,Electronic Check,No,21.7,3,Yes
1967,Male,31,45,82.34,3882.65,One Year,Credit Card,No,64.0,1,No
1968,Female,61,40,71.29,2749.89,Month-to-Month,Bank Transfer,Yes,18.1,7,Yes
1969,Male,42,24,47.26,1161.93,Two Year,Electronic Check,Yes,38.1,1,Yes
1970,Male,36,29,23.8,693.59,One Year,Credit Card,Yes,79.5,2,No
1971,Male,56,67,89.25,5903.82,Month-to-Month,Bank Transfer,No,12.5,0,No
1972,Male,32,68,33.58,2320.11,One Year,Credit Card,No,8.0,8,No
1973,Male,33,66,94.46,6472.22,One Year,Credit Card,No,54.0,2,No
1974,Female,44,54,58.29,3192.2,One Year,Bank Transfer,No,69.8,1,Yes
1975,Female,57,53,47.23,2554.16,One Year,Credit Card,No,91.1,5,No
1976,Male,27,49,79.34,3750.91,Month-to-Month,Credit Card,Yes,66.2,7,Yes
1977,Male,21,32,90.15,2946.22,One Year,Electronic Check,Yes,94.6,3,Yes
1978,Male,36,61,49.66,3176.52,Month-to-Month,Credit Card,No,24.5,0,No
1979,Male,45,42,52.59,2310.3,Month-to-Month,Mailed Check,Yes,34.2,6,Yes
1980,Female,38,1,54.65,54.15,Two Year,Bank Transfer,No,83.9,2,No
1981,Male,64,63,93.79,6134.64,Month-to-Month,Credit Card,No,81.1,4,Yes
1982,Female,31,35,75.41,2663.46,One Year,Bank Transfer,Yes,66.5,1,No
1983,Female,50,51,39.81,1952.81,Month-to-Month,Mailed Check,Yes,50.6,7,No
1984,Male,65,71,34.8,2588.95,Month-to-Month,Bank Transfer,Yes,1.8,2,No
1985,Female,27,45,38.43,1748.92,Month-to-Month,Mailed Check,No,28.0,8,Yes
1986,Female,36,65,41.09,2565.59,One Year,Mailed Check,No,15.8,0,No
1987,Female,47,14,38.41,541.63,Month-to-Month,Electronic Check,Yes,5.1,5,Yes
1988,Female,39,3,72.68,222.87,Month-to-Month,Mailed Check,No,77.6,2,Yes
1989,Male,20,24,29.27,684.02,Two Year,Electronic Check,No,13.1,3,No
1990,Male,54,65,50.99,3374.82,Month-to-Month,Credit Card,Yes,35.7,3,Yes
1991,Female,58,48,70.0,3516.55,Month-to-Month,Electronic Check,Yes,97.7,7,Yes
1992,Male,35,10,43.27,421.09,Two Year,Electronic Check,Yes,40.9,8,Yes
1993,Male,28,13,25.22,327.56,Two Year,Credit Card,Yes,14.2,4,No
1994,Male,65,14,26.55,364.79,Month-to-Month,Bank Transfer,Yes,69.0,9,No
1995,Male,19,10,30.08,297.43,Two Year,Bank Transfer,Yes,81.0,9,No
1996,Male,29,40,86.87,3591.94,Month-to-Month,Credit Card,No,27.9,2,No
1997,Female,23,23,72.63,1724.54,Month-to-Month,Mailed Check,Yes,80.9,8,Yes
1998,Male,60,55,25.16,1315.77,Two Year,Electronic Check,Yes,27.2,0,Yes
1999,Male,57,63,51.29,3109.15,Two Year,Bank Transfer,Yes,69.3,0,Yes
2000,Male,61,71,42.29,2957.25,Month-to-Month,Bank Transfer,No,12.5,2,Yes
2001,Male,46,42,66.24,2727.28,Month-to-Month,Mailed Check,No,42.8,1,Yes
2002,Female,47,66,61.82,3914.3,Month-to-Month,Bank Transfer,No,52.0,7,No
2003,Female,19,47,58.49,2800.62,Month-to-Month,Bank Transfer,No,72.5,4,Yes
2004,Female,26,52,45.16,2381.83,One Year,Bank Transfer,Yes,65.0,9,Yes
2005,Female,64,18,31.02,544.3,One Year,Credit Card,Yes,85.3,0,Yes
2006,Male,19,18,79.39,1409.25,Month-to-Month,Bank Transfer,No,18.4,2,No
2007,Female,46,24,90.39,2166.75,One Year,Bank Transfer,Yes,66.1,2,No
2008,Male,50,23,95.53,2097.28,Two Year,Credit Card,No,12.8,1,No
2009,Male,27,12,24.69,286.05,Month-to-Month,Bank Transfer,Yes,47.8,8,No
2010,Male,51,23,79.19,1848.11,One Year,Mailed Check,No,52.5,0,No
2011,Male,61,21,78.12,1638.17,Two Year,Electronic Check,Yes,2.7,9,Yes
2012,Male,25,64,95.77,6190.86,Month-to-Month,Credit Card,Yes,7.0,4,No
2013,Female,54,72,40.23,3033.66,Two Year,Credit Card,Yes,83.9,8,No
2014,Female,50,34,79.37,2767.53,One Year,Bank Transfer,No,28.7,2,No
2015,Female,64,2,24.37,51.02,Month-to-Month,Electronic Check,Yes,34.6,9,Yes
2016,Female,23,69,70.5,4908.74,Month-to-Month,Mailed Check,Yes,64.0,2,Yes
2017,Male,61,31,48.07,1415.88,One Year,Mailed Check,Yes,22.1,6,Yes
2018,Female,57,68,81.51,5317.52,One Year,Electronic Check,Yes,19.3,0,Yes
2019,Male,62,70,89.06,6357.0,One Year,Electronic Check,Yes,42.2,8,Yes
2020,Female,36,19,49.19,916.39,Month-to-Month,Mailed Check,Yes,5.9,6,Yes
2021,Male,49,72,62.05,4429.08,One Year,Bank Transfer,No,91.7,7,No
2022,Male,44,13,29.39,388.77,Month-to-Month,Electronic Check,No,94.0,1,No
2023,Female,18,65,53.35,3409.99,Month-to-Month,Electronic Check,Yes,44.8,2,Yes
2024,Male,60,6,48.86,304.11,Month-to-Month,Bank Transfer,Yes,20.9,8,Yes
2025,Male,50,71,34.65,2432.46,One Year,Credit Card,Yes,47.1,3,No
2026,Female,57,27,91.56,2359.47,Month-to-Month,Electronic Check,Yes,10.0,4,No
2027,Male,49,52,31.85,1736.39,Month-to-Month,Bank Transfer,No,39.8,8,Yes
2028,Female,22,48,70.86,3397.78,Month-to-Month,Mailed Check,Yes,7.4,9,Yes
2029,Female,34,68,91.21,6109.58,Month-to-Month,Credit Card,No,70.6,7,Yes
2030,Female,25,44,92.96,4253.51,Month-to-Month,Electronic Check,Yes,27.6,4,Yes
2031,Male,59,17,83.46,1470.02,One Year,Bank Transfer,Yes,52.1,1,No
2032,Male,51,38,34.09,1235.55,One Year,Credit Card,No,1.4,2,No
2033,Male,26,10,85.39,880.24,One Year,Bank Transfer,Yes,52.5,2,No
2034,Female,40,54,42.13,2272.74,Month-to-Month,Mailed Check,Yes,0.3,6,Yes
2035,Male,52,6,93.79,572.5,Month-to-Month,Electronic Check,Yes,92.5,5,No
2036,Female,67,6,76.73,444.08,Two Year,Bank Transfer,Yes,50.1,6,Yes
2037,Female,24,52,82.82,4378.76,Month-to-Month,Electronic Check,Yes,10.0,7,Yes
2038,Male,32,15,26.8,391.15,One Year,Bank Transfer,No,34.1,4,No
2039,Female,37,68,66.62,4356.81,Two Year,Electronic Check,No,4.6,5,Yes
2040,Male,67,57,85.69,4705.89,One Year,Electronic Check,No,53.1,0,No
2041,Male,42,56,88.93,4880.45,Month-to-Month,Credit Card,Yes,12.2,3,No
2042,Male,20,7,22.29,163.7,Month-to-Month,Bank Transfer,No,47.3,5,No
2043,Male,63,51,95.13,4635.38,Month-to-Month,Bank Transfer,No,30.6,3,Yes
2044,Male,41,58,23.47,1338.24,One Year,Electronic Check,Yes,76.2,0,No
2045,Female,51,64,69.16,4437.33,One Year,Electronic Check,Yes,48.2,2,No
2046,Female,63,26,75.47,1904.71,One Year,Credit Card,No,84.8,2,Yes
2047,Female,39,58,28.59,1734.76,Month-to-Month,Mailed Check,No,94.1,2,No
2048,Male,28,31,23.84,736.13,Two Year,Bank Transfer,Yes,97.0,3,No
2049,Male,65,66,82.79,5569.44,One Year,Electronic Check,Yes,26.0,8,No
2050,Male,25,13,50.77,650.77,Month-to-Month,Credit Card,No,76.8,8,No
2051,Female,56,18,28.57,498.53,Month-to-Month,Electronic Check,Yes,43.8,7,Yes
2052,Male,60,13,81.01,1032.45,One Year,Bank Transfer,Yes,42.6,2,No
2053,Female,52,24,87.93,2063.82,Month-to-Month,Credit Card,No,86.8,1,No
2054,Female,66,57,66.99,3951.14,Month-to-Month,Credit Card,Yes,14.6,2,No
2055,Male,63,29,32.9,907.8,Month-to-Month,Electronic Check,No,47.8,4,No
2056,Male,55,56,21.22,1235.1,One Year,Electronic Check,No,59.3,6,No
2057,Female,25,54,76.06,4063.25,Month-to-Month,Mailed Check,Yes,6.6,1,Yes
2058,Male,54,5,64.01,323.79,Month-to-Month,Mailed Check,Yes,86.5,5,Yes
2059,Female,44,35,72.06,2599.17,Two Year,Bank Transfer,Yes,31.4,1,No
2060,Male,45,19,85.05,1609.65,One Year,Bank Transfer,Yes,65.7,0,No
2061,Male,57,55,54.74,2888.05,One Year,Credit Card,No,92.8,2,No
2062,Female,51,69,29.96,2075.86,Month-to-Month,Bank Transfer,Yes,72.0,3,No
2063,Male,49,44,95.2,4030.29,One Year,Mailed Check,No,88.6,1,Yes
2064,Female,32,38,63.62,2496.05,One Year,Mailed Check,No,7.0,2,No
2065,Male,61,62,69.22,4355.11,Two Year,Mailed Check,Yes,49.3,5,No
2066,Female,34,22,94.67,2101.93,Month-to-Month,Electronic Check,No,56.5,8,Yes
2067,Female,50,40,94.53,3592.29,Month-to-Month,Mailed Check,No,68.9,1,Yes
2068,Male,64,26,65.77,1788.69,Month-to-Month,Mailed Check,No,11.7,6,Yes
2069,Female,63,5,43.81,210.95,One Year,Bank Transfer,Yes,65.7,0,No
2070,Male,33,54,99.77,5217.04,One Year,Mailed Check,No,14.6,3,No
2071,Male,46,49,74.47,3826.43,Month-to-Month,Mailed Check,Yes,6.8,1,Yes
2072,Male,26,3,52.67,151.52,Month-to-Month,Electronic Check,No,46.9,3,Yes
2073,Female,50,38,64.79,2521.51,Month-to-Month,Mailed Check,Yes,60.0,1,No
2074,Female,66,14,53.27,715.57,Month-to-Month,Bank Transfer,Yes,95.8,2,No
2075,Male,46,47,91.06,4379.46,Two Year,Electronic Check,Yes,69.9,7,No
2076,Male,30,14,58.6,852.35,One Year,Credit Card,Yes,59.1,3,Yes
2077,Female,38,38,85.88,3214.39,Month-to-Month,Mailed Check,Yes,21.5,5,No
2078,Male,38,64,87.21,5476.72,Month-to-Month,Mailed Check,Yes,15.2,8,Yes
2079,Male,22,44,85.95,3945.55,Month-to-Month,Mailed Check,No,60.7,7,Yes
2080,Female,27,70,77.78,5213.01,One Year,Credit Card,Yes,22.3,1,No
2081,Male,23,65,88.39,5657.76,Month-to-Month,Electronic Check,Yes,70.7,1,No
2082,Female,30,25,50.98,1293.99,Two Year,Electronic Check,No,11.4,2,No
2083,Male,18,16,29.17,475.47,One Year,Mailed Check,Yes,34.0,1,No
2084,Female,37,15,87.4,1304.84,One Year,Credit Card,No,77.3,2,Yes
2085,Male,64,3,59.85,185.9,Two Year,Bank Transfer,Yes,83.1,1,Yes
2086,Male,63,67,30.19,2093.32,One Year,Credit Card,Yes,34.5,5,No
2087,Female,25,37,29.23,1115.8,Month-to-Month,Mailed Check,Yes,20.7,8,No
